"id","document_id","item_id","sup_id","unit_price","vat","quoted_qty","bid_no","quote_date","rfq_no","total","bid_document"
"13775","TD23042035","Item230420800","SUP496","18000","excl","17","3","2023-04-20","10247683","306000","bids/Xerox Scan_20042023102856.PDF"
"13776","TD23042060","Item230420828","SUP306","23000","excl","17","1","2023-04-20","10247683","391000","bids/1681988706Xerox Scan_20042023102717.PDF"
"13777","TD23042060","Item230420828","SUP708","19412","excl","17","2","2023-04-20","10247683","330004","bids/1681988808Xerox Scan_20042023102806.PDF"
"13778","TD23042060","Item230420828","SUP496","18000","excl","17","3","2023-04-20","10247683","306000","bids/1681988856Xerox Scan_20042023102856.PDF"
"13779","TD2304202","Item230420315","SUP306","20000","excl","30","1","2023-04-20","10244637","600000","bids/Xerox Scan_20042023103218.PDF"
"13780","TD2304202","Item230420315","SUP708","16666.67","excl","30","2","2023-04-20","10244637","500000.1","bids/Xerox Scan_20042023103249.PDF"
"13781","TD2304202","Item230420315","SUP496","20000","excl","30","3","2023-04-20","10244637","600000","bids/Xerox Scan_20042023103353.PDF"
"13782","TD23042023","Item230420608","SUP524","3960","excl","500","1","2023-04-14","10242567","1980000","bids/Xerox Scan_20042023111403.PDF"
"13783","TD23042023","Item230420608","SUP907","356250","excl","500","2","2023-04-14","10242567","178125000","bids/Xerox Scan_20042023111433.PDF"
"13784","TD23042023","Item230420608","SUP857","7000","excl","500","3","2023-04-14","10242567","3500000","bids/Xerox Scan_20042023111450.PDF"
"13785","TD23042023","Item230420608","SUP70","4450","excl","500","4","2023-04-14","10242567","2225000","bids/Xerox Scan_20042023111510.PDF"
"13786","TD23042023","Item230420608","SUP904","4000","excl","500","5","2023-04-14","10242567","2000000","bids/Xerox Scan_20042023111527.PDF"
"13787","TD23042023","Item230420608","SUP852","4200","excl","500","6","2023-04-14","10242567","2100000","bids/Xerox Scan_20042023111554.PDF"
"13788","TD23042092","Item230420515","SUP920","1800","excl","10000","1","2023-04-14","10247277","18000000","bids/1681999996Xerox Scan_20042023144052.PDF"
"13789","TD23042092","Item230420515","SUP187","1990","excl","10000","2","2023-04-14","10247277","19900000","bids/Xerox Scan_20042023144249.PDF"
"13790","TD23042010","Item230420750","SUP920","1800","excl","10000","1","2023-04-14","10247277","18000000","bids/1682000412Xerox Scan_20042023144052.PDF"
"13791","TD23042010","Item230420750","SUP187","1990","excl","10000","2","2023-04-14","10247277","19900000","bids/1682000478Xerox Scan_20042023144249.PDF"
"13792","TD23042010","Item230420750","SUP441","1950","excl","10000","3","2023-04-14","10247277","19500000","bids/Xerox Scan_20042023144127.PDF"
"13793","TD23042010","Item230420750","SUP493","26000","excl","10000","4","2023-04-14","10247277","260000000","bids/Xerox Scan_20042023144144.PDF"
"13794","TD23042010","Item230420750","SUP655","1440","excl","10000","5","2023-04-14","10247277","14400000","bids/Xerox Scan_20042023144206.PDF"
"13795","TD23042010","Item230420750","SUP524","1600","excl","10000","6","2023-04-14","10247277","16000000","bids/Xerox Scan_20042023144223.PDF"
"13796","TD23042010","Item230420750","SUP962","12000","excl","10000","7","2023-04-14","10247277","120000000","bids/Xerox Scan_20042023144326.PDF"
"13797","TD23042055","Item230420621","SUP524","3960","excl","500","1","2023-04-14","10242567","1980000","bids/Xerox Scan_20042023152746.PDF"
"13798","TD23042055","Item230420621","SUP907","3562.5","excl","500","2","2023-04-14","10242567","1781250","bids/Xerox Scan_20042023152810.PDF"
"13799","TD23042055","Item230420621","SUP857","7000","excl","500","3","2023-04-14","10242567","3500000","bids/Xerox Scan_20042023152824.PDF"
"13800","TD23042055","Item230420621","SUP70","4450","excl","500","4","2023-04-14","10242567","2225000","bids/Xerox Scan_20042023152839.PDF"
"13801","TD23042055","Item230420621","SUP904","4000","excl","500","5","2023-04-14","10242567","2000000","bids/Xerox Scan_20042023152858.PDF"
"13802","TD23042055","Item230420621","SUP852","4200","excl","500","6","2023-04-14","10242567","2100000","bids/Xerox Scan_20042023152916.PDF"
"13803","TD2304287","Item230428699","SUP58","320","excl","6","1","2023-04-19","10247191","1920","bids/Xerox Scan_28042023094305.PDF"
"13804","TD2304287","Item230428699","SUP990","380","excl","6","2","2023-04-20","10247191","2280","bids/Xerox Scan_28042023094319.PDF"
"13805","TD23050479","Item230504258","SUP422","414326.5","excl","20","1","2023-04-13","10247383","8286530","bids/Xerox Scan_04052023104708.PDF"
"13806","TD23050479","Item230504258","SUP140","370966.75","excl","20","2","2023-04-13","10247383","7419335","bids/Xerox Scan_04052023104726.PDF"
"13807","TD23050479","Item230504258","SUP730","1000000","excl","20","3","2023-04-13","10247383","20000000","bids/Xerox Scan_04052023104741.PDF"
"13808","TD23050493","Item230504990","SUP730","375784.5","excl","20","1","2023-04-13","10247389","7515690","bids/Xerox Scan_04052023104556.PDF"
"13809","TD23050475","Item230504216","SUP730","1000000","excl","20","1","2023-04-13","10247389","20000000","bids/1683195476Xerox Scan_04052023104556.PDF"
"13810","TD23050475","Item230504216","SUP48","375784.5","excl","20","2","2023-04-12","10247389","7515690","bids/Xerox Scan_04052023104610.PDF"
"13811","TD23050475","Item230504216","SUP140","370966.75","excl","20","3","2023-04-13","10247389","7419335","bids/Xerox Scan_04052023104627.PDF"
"13812","TD23050440","Item230504569","SUP359","105000","excl","100","1","2023-04-25","10246989","10500000","bids/Xerox Scan_04052023104402.PDF"
"13813","TD23050466","Item230504683","SUP422","32663.4","excl","200","1","2023-04-25","RE10245108","6532680","bids/Xerox Scan_04052023104436.PDF"
"13814","TD23050466","Item230504683","SUP700","50000","excl","200","2","2023-04-25","RE10245108","10000000","bids/Xerox Scan_04052023104453.PDF"
"13815","TD23050466","Item230504683","SUP730","73600","excl","200","3","2023-04-25","RE10245108","14720000","bids/Xerox Scan_04052023104512.PDF"
"13816","TD23050462","Item230504900","SUP488","180500","excl","20","1","2023-04-25","RE10245825","8702000","bids/Xerox Scan_04052023104142.PDF"
"13817","TD23050462","Item23050435","SUP488","254600","excl.","20","1","2023-04-25","RE10245825","8702000","bids/Xerox Scan_04052023104142.PDF"
"13818","TD23050462","Item230504900","SUP921","440000","excl","20","2","2023-04-26","RE10245825","14080000","bids/Xerox Scan_04052023104158.PDF"
"13819","TD23050462","Item23050435","SUP921","264000","excl","20","2","2023-04-26","RE10245825","14080000","bids/Xerox Scan_04052023104158.PDF"
"13820","TD23050462","Item230504900","SUP606","380000","excl","20","3","2023-04-24","RE10245825","13200000","bids/Xerox Scan_04052023104211.PDF"
"13821","TD23050462","Item23050435","SUP606","280000","excl","20","3","2023-04-24","RE10245825","13200000","bids/Xerox Scan_04052023104211.PDF"
"13822","TD23050462","Item230504900","SUP625","195000","excl","20","4","2023-04-26","RE10245825","11100000","bids/Xerox Scan_04052023104223.PDF"
"13823","TD23050462","Item23050435","SUP625","360000","excl","20","4","2023-04-26","RE10245825","11100000","bids/Xerox Scan_04052023104223.PDF"
"13824","TD23050462","Item230504900","SUP359","700000","excl","20","5","2023-04-25","RE10245825","35000000","bids/Xerox Scan_04052023104236.PDF"
"13825","TD23050462","Item23050435","SUP359","1050000","excl","20","5","2023-04-25","RE10245825","35000000","bids/Xerox Scan_04052023104236.PDF"
"13826","TD23050462","Item230504900","SUP16","300000","excl","20","6","2023-04-26","RE10245825","10000000","bids/Xerox Scan_04052023104248.PDF"
"13827","TD23050462","Item23050435","SUP16","200000","excl","20","6","2023-04-26","RE10245825","10000000","bids/Xerox Scan_04052023104248.PDF"
"13828","TD23050462","Item230504900","SUP55","135000","excl","20","7","2023-04-26","RE10245825","4600000","bids/Xerox Scan_04052023104304.PDF"
"13829","TD23050462","Item23050435","SUP55","95000","excl","20","7","2023-04-26","RE10245825","4600000","bids/Xerox Scan_04052023104304.PDF"
"13830","TD23050557","Item230505100","SUP998","30446.76","excl","72","1","2023-05-03","10248381","2192166.72","bids/Xerox Scan_05052023132257.PDF"
"13831","TD23050557","Item230505100","SUP452","37500","excl","72","2","2023-05-03","10248381","2700000","bids/Xerox Scan_05052023132320.PDF"
"13832","TD23050557","Item230505100","SUP334","28100","excl","72","3","2023-05-03","10248381","2023200","bids/Xerox Scan_05052023132350.PDF"
"13833","TD23050557","Item230505100","SUP754","38772.71","excl","72","4","2023-05-03","10248381","2791635.12","bids/Xerox Scan_05052023132446.PDF"
"13834","TD23050557","Item230505100","SUP750","19600.92","excl","72","5","2023-05-03","10248381","1411266.24","bids/Xerox Scan_05052023132516.PDF"
"13835","TD23050557","Item230505100","SUP423","29401.38","excl","72","6","2023-05-03","10248381","2116899.36","bids/Xerox Scan_05052023132546.PDF"
"13836","TD23050557","Item230505100","SUP538","21778.8","excl","72","7","2023-05-03","10248381","1568073.6","bids/Xerox Scan_05052023132617.PDF"
"13837","TD23050571","Item230505832","SUP998","584107.42","excl","10","1","2023-05-03","10248380","12810290.2","bids/Xerox Scan_05052023132952.PDF"
"13838","TD23050571","Item230505874","SUP998","696921.6","excl.","10","1","2023-05-03","10248380","12810290.2","bids/Xerox Scan_05052023132952.PDF"
"13839","TD23050571","Item230505832","SUP649","419241.9","excl","10","2","2023-05-03","10248380","8384838","bids/Xerox Scan_05052023133020.PDF"
"13840","TD23050571","Item230505874","SUP649","419241.9","excl","10","2","2023-05-03","10248380","8384838","bids/Xerox Scan_05052023133020.PDF"
"13841","TD23050571","Item230505832","SUP537","750000","excl","10","3","2023-05-03","10248380","15000000","bids/Xerox Scan_05052023133046.PDF"
"13842","TD23050571","Item230505874","SUP537","750000","excl","10","3","2023-05-03","10248380","15000000","bids/Xerox Scan_05052023133046.PDF"
"13843","TD23050571","Item230505832","SUP754","486756.18","excl","10","4","2023-05-03","10248380","10540939.2","bids/Xerox Scan_05052023133109.PDF"
"13844","TD23050571","Item230505874","SUP754","567337.74","excl","10","4","2023-05-03","10248380","10540939.2","bids/Xerox Scan_05052023133109.PDF"
"13845","TD23051074","Item230510236","SUP920","1800","excl","10000","1","2023-04-20","10247277","18000000","bids/Xerox Scan_10052023125758.PDF"
"13846","TD23051074","Item230510236","SUP187","1990","excl","10000","2","2023-04-20","10247277","19900000","bids/Xerox Scan_10052023125816.PDF"
"13847","TD23051074","Item230510236","SUP441","1950","excl","10000","3","2023-04-20","10247277","19500000","bids/Xerox Scan_10052023125835.PDF"
"13848","TD23051074","Item230510236","SUP493","26000","incl","10000","4","2023-04-20","10247277","260000000","bids/Xerox Scan_10052023125856.PDF"
"13849","TD23051074","Item230510236","SUP655","1440","incl","10000","5","2023-04-20","10247277","14400000","bids/Xerox Scan_10052023125916.PDF"
"13850","TD23051074","Item230510236","SUP493","29900","incl","10000","4","2023-04-20","10247277","299000000","bids/1683725374Xerox Scan_10052023125856.PDF"
"13851","TD23051074","Item230510236","SUP655","1656","incl","10000","5","2023-04-20","10247277","16560000","bids/1683725614Xerox Scan_10052023125916.PDF"
"13852","TD23051074","Item230510236","SUP524","1840","incl","10000","6","2023-04-20","10247277","18400000","bids/Xerox Scan_10052023125939.PDF"
"13853","TD23051074","Item230510236","SUP962","12000","excl","10000","7","2023-04-20","10247277","120000000","bids/Xerox Scan_10052023130019.PDF"
"13854","TD23051053","Item230510798","SUP106","28424","excl","28","1","2023-04-26","10247724","795872","bids/Xerox Scan_10052023130355.PDF"
"13855","TD23051053","Item230510798","SUP670","30233.61","excl","28","2","2023-04-26","10247724","846541.08","bids/Xerox Scan_10052023130411.PDF"
"13856","TD23051053","Item230510798","SUP70","164285.71","excl","28","3","2023-04-26","10247724","4599999.88","bids/Xerox Scan_10052023130428.PDF"
"13857","TD23051053","Item230510798","SUP70","164285.71","excl","28","3","2023-04-26","10247724","4599999.88","bids/1683728260Xerox Scan_10052023130428.PDF"
"13858","TD23051122","Item230511960","SUP524","3918.82","excl","500","1","2023-04-14","10245267","1959410","bids/Xerox Scan_10052023130123.PDF"
"13859","TD23051122","Item230511960","SUP907","3562.5","excl","500","2","2023-04-14","10245267","1781250","bids/Xerox Scan_10052023130143.PDF"
"13860","TD23051122","Item230511960","SUP857","7000","excl","500","3","2023-04-14","10245267","3500000","bids/Xerox Scan_10052023130200.PDF"
"13861","TD23051122","Item230511960","SUP70","4450","excl","500","4","2023-04-14","10245267","2225000","bids/Xerox Scan_10052023130218.PDF"
"13862","TD23051122","Item230511960","SUP904","4000","excl","500","5","2023-04-14","10245267","2000000","bids/Xerox Scan_10052023130236.PDF"
"13863","TD23051122","Item230511960","SUP852","4154.05","excl","500","6","2023-04-14","10245267","2077025","bids/Xerox Scan_10052023130253.PDF"
"13864","TD23051189","Item230511386","SUP417","9500000","excl","1","1","2023-04-19","10247270","9500000","bids/Xerox Scan_10052023125045.PDF"
"13865","TD23051189","Item230511386","SUP901","8005360","excl","1","2","2023-04-19","10247270","8005360","bids/Xerox Scan_10052023125302.PDF"
"13866","TD23051189","Item230511386","SUP927","2988400.89","excl","1","3","2023-04-19","10247270","2988400.89","bids/Xerox Scan_10052023125342.PDF"
"13867","TD23051189","Item230511386","SUP681","3200000","excl","1","4","2023-04-19","10247270","3200000","bids/Xerox Scan_10052023125424.PDF"
"13868","TD23051189","Item230511386","SUP685","5000000","excl","1","5","2023-04-19","10247270","5000000","bids/Xerox Scan_10052023125508.PDF"
"13869","TD23051279","Item230512744","SUP359","875000","excl","7","1","2023-04-25","10244505","6125000","bids/Xerox Scan_12052023111616.PDF"
"13870","TD23051279","Item230512744","SUP555","735000","excl","7","2","2023-04-27","10244505","5145000","bids/Xerox Scan_12052023111628.PDF"
"13871","TD23051658","Item230516635","SUP284","78330.5","excl","118","1","2023-05-14","102468684","9242999","bids/1684242699Xerox Scan_16052023133320.PDF"
"13872","TD23051658","Item230516635","SUP306","36745.76","excl","118","2","2023-05-14","102468684","4335999.68","bids/Xerox Scan_16052023133355.PDF"
"13873","TD23051658","Item230516635","SUP708","41525.42","excl","118","3","2023-05-15","102468684","4899999.56","bids/Xerox Scan_16052023133425.PDF"
"13874","TD23051687","Item230516158","SUP306","24687.5","excl","96","1","2023-05-14","10248682","2370000","bids/Xerox Scan_16052023133621.PDF"
"13875","TD23051687","Item230516158","SUP444","21262.5","excl","96","2","2023-05-14","10248682","2041200","bids/1684243626Xerox Scan_16052023133656.PDF"
"13876","TD23051687","Item230516158","SUP444","21262.5","excl","96","2","2023-05-14","10248682","2041200","bids/1684243627Xerox Scan_16052023133656.PDF"
"13877","TD23051687","Item230516158","SUP708","25000","excl","96","3","2023-05-15","10248682","2400000","bids/Xerox Scan_16052023133720.PDF"
"13878","TD2305162","Item23051614","SUP444","64800","excl","86","1","2023-05-14","10248683","5572800","bids/Xerox Scan_16052023133844.PDF"
"13879","TD2305162","Item23051614","SUP306","50000","excl","86","2","2023-05-14","10248683","4300000","bids/Xerox Scan_16052023133922.PDF"
"13880","TD2305162","Item23051614","SUP708","50000","excl","86","3","2023-05-15","10248683","4300000","bids/Xerox Scan_16052023134029.PDF"
"13881","TD23051692","Item230516481","SUP306","38240","excl","150","1","2023-05-14","10248687","5736000","bids/Xerox Scan_16052023134145.PDF"
"13882","TD23051692","Item230516481","SUP444","46368","excl","150","2","2023-05-14","10248687","6955200","bids/Xerox Scan_16052023134214.PDF"
"13883","TD23051692","Item230516481","SUP708","47000","excl","150","3","2023-05-15","10248687","7050000","bids/Xerox Scan_16052023134245.PDF"
"13884","TD23051670","Item230516148","SUP444","64800","excl","120","1","2023-05-14","10248686","7776000","bids/Xerox Scan_16052023134357.PDF"
"13885","TD23051670","Item230516148","SUP306","36666.66","excl","120","2","2023-05-14","10248686","4399999.2","bids/Xerox Scan_16052023134431.PDF"
"13886","TD23051670","Item230516148","SUP708","44166.66","excl","120","3","2023-05-15","10248686","5299999.2","bids/Xerox Scan_16052023134501.PDF"
"13887","TD23051616","Item230516759","SUP444","64800","excl","60","1","2023-05-14","10248688","3888000","bids/Xerox Scan_16052023134606.PDF"
"13888","TD23051616","Item230516759","SUP306","50000","excl","60","2","2023-05-14","10248688","3000000","bids/Xerox Scan_16052023134637.PDF"
"13889","TD23051616","Item230516759","SUP708","50000","excl","60","3","2023-05-15","10248688","3000000","bids/Xerox Scan_16052023134709.PDF"
"13890","TD23051779","Item230517194","SUP425","12023.39","excl","8","1","2023-05-12","10248534","3769775.7","bids/Xerox Scan_16052023130939.PDF"
"13891","TD23051779","Item230517992","SUP425","7846.84","excl.","8","1","2023-05-12","10248534","3769775.7","bids/Xerox Scan_16052023130939.PDF"
"13892","TD23051779","Item23051771","SUP425","23413.97","excl.","18","1","2023-05-12","10248534","3769775.7","bids/Xerox Scan_16052023130939.PDF"
"13893","TD23051779","Item230517727","SUP425","6328.1","excl.","12","1","2023-05-12","10248534","3769775.7","bids/Xerox Scan_16052023130939.PDF"
"13894","TD23051779","Item230517575","SUP425","6328.1","excl.","12","1","2023-05-12","10248534","3769775.7","bids/Xerox Scan_16052023130939.PDF"
"13895","TD23051779","Item230517859","SUP425","1518744","excl.","2","1","2023-05-12","10248534","3769775.7","bids/Xerox Scan_16052023130939.PDF"
"13896","TD23051779","Item230517194","SUP163","15750","excl","8","2","2023-05-12","10248534","1249500","bids/Xerox Scan_16052023130959.PDF"
"13897","TD23051779","Item230517992","SUP163","7875","excl","8","2","2023-05-12","10248534","1249500","bids/Xerox Scan_16052023130959.PDF"
"13898","TD23051779","Item23051771","SUP163","15750","excl","18","2","2023-05-12","10248534","1249500","bids/Xerox Scan_16052023130959.PDF"
"13899","TD23051779","Item230517727","SUP163","10500","excl","12","2","2023-05-12","10248534","1249500","bids/Xerox Scan_16052023130959.PDF"
"13900","TD23051779","Item230517575","SUP163","10500","excl","12","2","2023-05-12","10248534","1249500","bids/Xerox Scan_16052023130959.PDF"
"13901","TD23051779","Item230517859","SUP163","262500","excl","2","2","2023-05-12","10248534","1249500","bids/Xerox Scan_16052023130959.PDF"
"13902","TD23051779","Item230517194","SUP39","5745.91","excl","8","3","2023-05-12","10248534","1626093.7","bids/Xerox Scan_16052023131053.PDF"
"13903","TD23051779","Item230517992","SUP39","0","excl","8","3","2023-05-12","10248534","1626093.7","bids/Xerox Scan_16052023131053.PDF"
"13904","TD23051779","Item23051771","SUP39","20110.7","excl","18","3","2023-05-12","10248534","1626093.7","bids/Xerox Scan_16052023131053.PDF"
"13905","TD23051779","Item230517727","SUP39","17237.74","excl","12","3","2023-05-12","10248534","1626093.7","bids/Xerox Scan_16052023131053.PDF"
"13906","TD23051779","Item230517575","SUP39","17237.74","excl","12","3","2023-05-12","10248534","1626093.7","bids/Xerox Scan_16052023131053.PDF"
"13907","TD23051779","Item230517859","SUP39","402214.03","excl","2","3","2023-05-12","10248534","1626093.7","bids/Xerox Scan_16052023131053.PDF"
"13908","TD23051722","Item230517804","SUP39","21553.5","excl","1538","1","2023-05-12","10246091","33149283","bids/Xerox Scan_16052023130648.PDF"
"13909","TD23051722","Item230517804","SUP71","8859.34","excl","1538","2","2023-05-12","10246091","13625664.92","bids/Xerox Scan_16052023130712.PDF"
"13910","TD23051722","Item230517804","SUP163","14700","excl","1538","3","2023-05-12","10246091","22608600","bids/Xerox Scan_16052023130735.PDF"
"13911","TD23051722","Item230517804","SUP537","19617.11","excl","1538","4","2023-05-12","10246091","30171115.18","bids/Xerox Scan_16052023130759.PDF"
"13912","TD23051722","Item230517804","SUP334","24173.34","excl","1538","5","2023-05-12","10246091","37178596.92","bids/Xerox Scan_16052023130818.PDF"
"13913","TD23051722","Item230517804","SUP869","24115","excl","1538","6","2023-05-12","10246091","37088870","bids/Xerox Scan_16052023130840.PDF"
"13914","TD23051722","Item230517804","SUP918","15440.56","excl","1538","7","2023-05-12","10246091","23747581.28","bids/1684314417Xerox Scan_16052023130858.PDF"
"13915","TD23051776","Item230517617","SUP39","352538.45","excl","2","1","2023-05-12","10248713","705076.9","bids/Xerox Scan_16052023131141.PDF"
"13916","TD23051776","Item230517617","SUP425","1392182","excl","2","2","2023-05-12","10248713","2784364","bids/Xerox Scan_16052023131201.PDF"
"13917","TD23051776","Item230517617","SUP867","2191914.62","excl","2","3","2023-05-12","10248713","4383829.24","bids/1684316729Xerox Scan_16052023131225.PDF"
"13918","TD23051776","Item230517617","SUP869","7000000","excl","2","4","2023-05-12","10248713","14000000","bids/Xerox Scan_16052023131243.PDF"
"13919","TD23051776","Item230517617","SUP334","1028316.25","excl","2","5","2023-05-12","10248713","2056632.5","bids/Xerox Scan_16052023131306.PDF"
"13920","TD23051776","Item230517617","SUP452","860621.6","excl","2","6","2023-05-12","10248713","1721243.2","bids/Xerox Scan_16052023131323.PDF"
"13921","TD23051776","Item230517617","SUP918","316405","excl","2","7","2023-05-12","10248713","632810","bids/Xerox Scan_16052023131339.PDF"
"13922","TD23051775","Item230517144","SUP257","5062.48","excl","1000","1","2023-05-12","10248577","5062480","bids/Xerox Scan_16052023130222.PDF"
"13923","TD23051775","Item230517144","SUP538","7593.72","excl","1000","2","2023-05-12","10248577","7593720","bids/Xerox Scan_16052023130242.PDF"
"13924","TD23051775","Item230517144","SUP658","8606.22","excl","1000","3","2023-05-12","10248577","8606220","bids/Xerox Scan_16052023130303.PDF"
"13925","TD23051775","Item230517144","SUP28","11390.58","excl","1000","4","2023-05-12","10248577","11390580","bids/Xerox Scan_16052023130328.PDF"
"13926","TD23051775","Item230517144","SUP71","885.93","excl","1000","5","2023-05-12","10248577","885930","bids/Xerox Scan_16052023130354.PDF"
"13927","TD23051775","Item230517144","SUP163","4725","excl","1000","6","2023-05-12","10248577","4725000","bids/Xerox Scan_16052023130418.PDF"
"13928","TD23051775","Item230517144","SUP537","6011.7","excl","1000","7","2023-05-12","10248577","6011700","bids/Xerox Scan_16052023130438.PDF"
"13929","TD23051775","Item230517144","SUP39","5176.39","excl","1000","8","2023-05-12","10248577","5176390","bids/Xerox Scan_16052023130505.PDF"
"13930","TD23051775","Item230517144","SUP867","10960.27","excl","1000","9","2023-05-12","10248577","10960270","bids/Xerox Scan_16052023130530.PDF"
"13931","TD23051775","Item230517144","SUP869","28525","excl","1000","10","2023-05-12","10248577","28525000","bids/Xerox Scan_16052023130549.PDF"
"13932","TD23051712","Item230517189","SUP754","1042360.6","excl","5","1","2023-05-12","10248759","11617691","bids/Xerox Scan_17052023112603.PDF"
"13933","TD23051712","Item230517230","SUP754","1067648","excl.","6","1","2023-05-12","10248759","11617691","bids/Xerox Scan_17052023112603.PDF"
"13934","TD23051712","Item230517189","SUP425","1545280","excl","5","2","2023-05-12","10248759","16998080","bids/Xerox Scan_17052023112627.PDF"
"13935","TD23051712","Item230517230","SUP425","1545280","excl","6","2","2023-05-12","10248759","16998080","bids/Xerox Scan_17052023112627.PDF"
"13936","TD23051712","Item230517189","SUP334","1141400","excl","5","3","2023-05-12","10248759","12555400","bids/Xerox Scan_17052023112645.PDF"
"13937","TD23051712","Item230517230","SUP334","1141400","excl","6","3","2023-05-12","10248759","12555400","bids/Xerox Scan_17052023112645.PDF"
"13938","TD23051712","Item230517189","SUP869","4550000","excl","5","4","2023-05-12","10248759","64750000","bids/Xerox Scan_17052023112706.PDF"
"13939","TD23051712","Item230517230","SUP869","7000000","excl","6","4","2023-05-12","10248759","64750000","bids/Xerox Scan_17052023112706.PDF"
"13940","TD23051712","Item230517189","SUP649","817592.6","excl","5","5","2023-05-12","10248759","8976667","bids/Xerox Scan_17052023112724.PDF"
"13941","TD23051712","Item230517230","SUP649","814784","excl","6","5","2023-05-12","10248759","8976667","bids/Xerox Scan_17052023112724.PDF"
"13942","TD23051712","Item230517189","SUP28","842800","excl","5","6","2023-05-12","10248759","9270800","bids/Xerox Scan_17052023112751.PDF"
"13943","TD23051712","Item230517230","SUP28","842800","excl","6","6","2023-05-12","10248759","9270800","bids/Xerox Scan_17052023112751.PDF"
"13944","TD23051712","Item230517189","SUP537","983360","excl","5","7","2023-05-12","10248759","10816960","bids/Xerox Scan_17052023112812.PDF"
"13945","TD23051712","Item230517230","SUP537","983360","excl","6","7","2023-05-12","10248759","10816960","bids/Xerox Scan_17052023112812.PDF"
"13946","TD23051771","Item230517169","SUP754","1067648","excl","20","1","2023-05-12","10248754","21352960","bids/Xerox Scan_17052023112323.PDF"
"13947","TD23051771","Item230517169","SUP750","842880","excl","20","2","2023-05-12","10248754","16857600","bids/Xerox Scan_17052023112349.PDF"
"13948","TD23051771","Item230517169","SUP869","7599600","excl","20","3","2023-05-12","10248754","151992000","bids/Xerox Scan_17052023112405.PDF"
"13949","TD23051771","Item230517169","SUP334","1141400","excl","20","4","2023-05-12","10248754","22828000","bids/Xerox Scan_17052023112424.PDF"
"13950","TD23051771","Item230517169","SUP538","744544","excl","20","5","2023-05-12","10248754","14890880","bids/Xerox Scan_17052023112445.PDF"
"13951","TD23051771","Item230517169","SUP649","814784","excl","20","6","2023-05-12","10248754","16295680","bids/Xerox Scan_17052023112503.PDF"
"13952","TD23051771","Item230517169","SUP537","983360","excl","20","7","2023-05-12","10248754","19667200","bids/Xerox Scan_17052023112521.PDF"
"13953","TD23051758","Item230517963","SUP28","842880","excl","20","1","2023-05-12","10248755","16857600","bids/Xerox Scan_17052023111951.PDF"
"13954","TD23051758","Item230517963","SUP754","1042360.6","excl","20","2","2023-05-12","10248755","20847212","bids/Xerox Scan_17052023112051.PDF"
"13955","TD23051758","Item230517963","SUP538","744544","excl","20","3","2023-05-12","10248755","14890880","bids/Xerox Scan_17052023112114.PDF"
"13956","TD23051758","Item230517963","SUP537","983360","excl","20","4","2023-05-12","10248755","19667200","bids/Xerox Scan_17052023112140.PDF"
"13957","TD23051758","Item230517963","SUP869","8908800","excl","20","5","2023-05-12","10248755","178176000","bids/Xerox Scan_17052023112159.PDF"
"13958","TD23051758","Item230517963","SUP649","817593.6","excl","20","6","2023-05-12","10248755","16351872","bids/Xerox Scan_17052023112218.PDF"
"13959","TD23051758","Item230517963","SUP334","1141400","excl","20","7","2023-05-12","10248755","22828000","bids/Xerox Scan_17052023112234.PDF"
"13960","TD23052274","Item230522509","SUP708","700000","excl","1","1","2023-05-18","10249161","700000","bids/Xerox Scan_22052023112936.PDF"
"13961","TD23052239","Item230522474","SUP425","32","excl","80","1","2023-05-16","RE10244684","2560","bids/Xerox Scan_22052023114915.PDF"
"13962","TD23052277","Item2305229","SUP973","12000000","excl","1","1","2023-05-19","10248264","12000000","bids/Xerox Scan_22052023115123.PDF"
"13963","TD23052244","Item23052289","SUP973","12000000","excl","1","1","2023-05-17","10248265","12000000","bids/Xerox Scan_22052023115054.PDF"
"13964","TD2305226","Item230522586","SUP163","1575000","excl","3","1","2023-05-11","RE10238307","4725000","bids/Xerox Scan_22052023114824.PDF"
"13965","TD2305226","Item230522586","SUP48","10312903.1","excl","3","2","2023-05-16","RE10238307","30938709.3","bids/Xerox Scan_22052023114837.PDF"
"13966","TD23052287","Item230522479","SUP488","4963200","excl","2","1","2023-05-22","10247273","9926400","bids/Xerox Scan_22052023125451.PDF"
"13967","TD23052287","Item230522479","SUP606","8265000","excl","2","2","2023-05-18","10247273","16530000","bids/Xerox Scan_22052023125531.PDF"
"13968","TD23052240","Item230522447","SUP537","780","excl","5","1","2023-05-19","10248948","7800","bids/Xerox Scan_22052023115250.PDF"
"13969","TD23052240","Item230522184","SUP537","780","excl.","5","1","2023-05-19","10248948","7800","bids/Xerox Scan_22052023115250.PDF"
"13970","TD23052240","Item230522447","SUP140","580","excl","5","2","2023-05-22","10248948","5810","bids/Xerox Scan_22052023115305.PDF"
"13971","TD23052240","Item230522184","SUP140","582","excl","5","2","2023-05-22","10248948","5810","bids/Xerox Scan_22052023115305.PDF"
"13972","TD23052266","Item230522706","SUP140","580","excl","5","1","2023-05-19","10248962","7010","bids/Xerox Scan_22052023115152.PDF"
"13973","TD23052266","Item230522851","SUP140","582","excl.","5","1","2023-05-19","10248962","7010","bids/Xerox Scan_22052023115152.PDF"
