,document_id,sup_id,model,status,message
0,D2111158,ze291463,Committee,Success,SUCCESS
1,D2111158,ze294136,Committee,Success,SUCCESS
2,D2111158,ze301736,DPApproval,Success,SUCCESS
3,D2111158,ze301736,DPApproval,Success,SUCCESS GM
4,D21111619,ze347558,Committee,Success,SUCCESS
5,D21111619,ze309702,Committee,Success,SUCCESS
6,D21111619, ,DPApproval,Failed,DB finance_user empty
7,D21111619, ,DPApproval,Failed,GM DB finance_user empty
8,D21111637,ze296538,Committee,Success,SUCCESS
9,D21111637,ze309702,Committee,Success,SUCCESS
10,D21111637,ze301736,DPApproval,Success,SUCCESS
11,D21111637,ze301736,DPApproval,Success,SUCCESS GM
12,D21111657,ze347558,Committee,Success,SUCCESS
13,D21111657,ze309702,Committee,Success,SUCCESS
14,D21111657, ,DPApproval,Failed,DB finance_user empty
15,D21111657, ,DPApproval,Failed,GM DB finance_user empty
16,D21111661,ze347558,Committee,Success,SUCCESS
17,D21111661,ze309702,Committee,Success,SUCCESS
18,D21111661, ,DPApproval,Failed,DB finance_user empty
19,D21111661, ,DPApproval,Failed,GM DB finance_user empty
20,D21111682,ze347558,Committee,Success,SUCCESS
21,D21111682,ze309702,Committee,Success,SUCCESS
22,D21111682, ,DPApproval,Failed,DB finance_user empty
23,D21111682, ,DPApproval,Failed,GM DB finance_user empty
24,D21111687,ze347558,Committee,Success,SUCCESS
25,D21111687,ze309702,Committee,Success,SUCCESS
26,D21111687, ,DPApproval,Failed,DB finance_user empty
27,D21111687, ,DPApproval,Failed,GM DB finance_user empty
28,D21111688,ze347558,Committee,Success,SUCCESS
29,D21111688,ze309702,Committee,Success,SUCCESS
30,D21111688, ,DPApproval,Failed,DB finance_user empty
31,D21111688, ,DPApproval,Failed,GM DB finance_user empty
32,D21111879,ze226580,Committee,Success,SUCCESS
33,D21111879,ze294136,Committee,Success,SUCCESS
34,D21111879, ,DPApproval,Failed,DB finance_user empty
35,D21111879, ,DPApproval,Failed,GM DB finance_user empty
36,D21111938,ze226580,Committee,Success,SUCCESS
37,D21111938,ze294136,Committee,Success,SUCCESS
38,D21111938,ze301736,DPApproval,Success,SUCCESS
39,D21111938,ze301736,DPApproval,Success,SUCCESS GM
40,D21112623,ze34045,Committee,Success,SUCCESS
41,D21112623,ze267562,Committee,Success,SUCCESS
42,D21112623, ,DPApproval,Failed,DB finance_user empty
43,D21112623, ,DPApproval,Failed,GM DB finance_user empty
44,D21112957,ze38466,Committee,Success,SUCCESS
45,D21112957,ze267562,Committee,Success,SUCCESS
46,D21112957,ze301736,DPApproval,Success,SUCCESS
47,D21112957,ze301736,DPApproval,Success,SUCCESS GM
48,D21112992,ze38466,Committee,Success,SUCCESS
49,D21112992,ze267562,Committee,Success,SUCCESS
50,D21112992,ze301736,DPApproval,Success,SUCCESS
51,D21112992,ze301736,DPApproval,Success,SUCCESS GM
52,D2112016,ze34045,Committee,Success,SUCCESS
53,D2112016,ze267562,Committee,Success,SUCCESS
54,D2112016, ,DPApproval,Failed,DB finance_user empty
55,D2112016, ,DPApproval,Failed,GM DB finance_user empty
56,D21121023,ze293091,Committee,Success,SUCCESS
57,D21121023,ze309702,Committee,Success,SUCCESS
58,D21121023,ze301736,DPApproval,Success,SUCCESS
59,D21121023,ze301736,DPApproval,Success,SUCCESS GM
60,D21121026,ze347558,Committee,Success,SUCCESS
61,D21121026,ze309702,Committee,Success,SUCCESS
62,D21121026,ze301736,DPApproval,Success,SUCCESS
63,D21121026,ze301736,DPApproval,Success,SUCCESS GM
64,D21121029,ze293091,Committee,Success,SUCCESS
65,D21121029,ze309702,Committee,Success,SUCCESS
66,D21121029,ze301736,DPApproval,Success,SUCCESS
67,D21121029,ze301736,DPApproval,Success,SUCCESS GM
68,D21121060,ze347558,Committee,Success,SUCCESS
69,D21121060,ze309702,Committee,Success,SUCCESS
70,D21121060,ze301736,DPApproval,Success,SUCCESS
71,D21121060,ze301736,DPApproval,Success,SUCCESS GM
72,D21121080,ze293091,Committee,Success,SUCCESS
73,D21121080,ze309702,Committee,Success,SUCCESS
74,D21121080,ze301736,DPApproval,Success,SUCCESS
75,D21121080,ze301736,DPApproval,Success,SUCCESS GM
76,D2112109,ze347558,Committee,Success,SUCCESS
77,D2112109,ze309702,Committee,Success,SUCCESS
78,D2112109,ze301736,DPApproval,Success,SUCCESS
79,D2112109,ze301736,DPApproval,Success,SUCCESS GM
80,D21122319,ze293091,Committee,Success,SUCCESS
81,D21122319,ze309702,Committee,Success,SUCCESS
82,D21122319,ze301736,DPApproval,Success,SUCCESS
83,D21122319,ze301736,DPApproval,Success,SUCCESS GM
84,D2112234,ze257516,Committee,Success,SUCCESS
85,D2112234,ze283266,Committee,Success,SUCCESS
86,D2112234, ,DPApproval,Failed,DB finance_user empty
87,D2112234, ,DPApproval,Failed,GM DB finance_user empty
88,D21122343,ze257516,Committee,Success,SUCCESS
89,D21122343,ze283266,Committee,Success,SUCCESS
90,D21122343, ,DPApproval,Failed,DB finance_user empty
91,D21122343, ,DPApproval,Failed,GM DB finance_user empty
92,D21122351,ze293091,Committee,Success,SUCCESS
93,D21122351,ze309702,Committee,Success,SUCCESS
94,D21122351,ze301736,DPApproval,Success,SUCCESS
95,D21122351,ze301736,DPApproval,Success,SUCCESS GM
96,D21122948,ze296538,Committee,Success,SUCCESS
97,D21122948,ze309702,Committee,Success,SUCCESS
98,D21122948, ,DPApproval,Failed,DB finance_user empty
99,D21122948, ,DPApproval,Failed,GM DB finance_user empty
100,D21122956,ze296538,Committee,Success,SUCCESS
101,D21122956,ze309702,Committee,Success,SUCCESS
102,D21122956,ze301736,DPApproval,Success,SUCCESS
103,D21122956,ze301736,DPApproval,Success,SUCCESS GM
104,D21123011,ze296538,Committee,Success,SUCCESS
105,D21123011,ze309702,Committee,Success,SUCCESS
106,D21123011,ze301736,DPApproval,Success,SUCCESS
107,D21123011,ze301736,DPApproval,Success,SUCCESS GM
108,D21123013,ze296538,Committee,Success,SUCCESS
109,D21123013,ze309702,Committee,Success,SUCCESS
110,D21123013, ,DPApproval,Failed,DB finance_user empty
111,D21123013, ,DPApproval,Failed,GM DB finance_user empty
112,D21123025,ze296538,Committee,Success,SUCCESS
113,D21123025,ze309702,Committee,Success,SUCCESS
114,D21123025,ze301736,DPApproval,Success,SUCCESS
115,D21123025,ze301736,DPApproval,Success,SUCCESS GM
116,D21123032,ze296538,Committee,Success,SUCCESS
117,D21123032,ze309702,Committee,Success,SUCCESS
118,D21123032,ze301736,DPApproval,Success,SUCCESS
119,D21123032,ze301736,DPApproval,Success,SUCCESS GM
120,D2112305,ze296538,Committee,Success,SUCCESS
121,D2112305,ze309702,Committee,Success,SUCCESS
122,D2112305,ze301736,DPApproval,Success,SUCCESS
123,D2112305,ze301736,DPApproval,Success,SUCCESS GM
124,D21123062,ze296538,Committee,Success,SUCCESS
125,D21123062,ze309702,Committee,Success,SUCCESS
126,D21123062,ze301736,DPApproval,Success,SUCCESS
127,D21123062,ze301736,DPApproval,Success,SUCCESS GM
128,D21123065,ze296538,Committee,Success,SUCCESS
129,D21123065,ze309702,Committee,Success,SUCCESS
130,D21123065, ,DPApproval,Failed,DB finance_user empty
131,D21123065, ,DPApproval,Failed,GM DB finance_user empty
132,D21123087,ze296538,Committee,Success,SUCCESS
133,D21123087,ze309702,Committee,Success,SUCCESS
134,D21123087,ze301736,DPApproval,Success,SUCCESS
135,D21123087,ze301736,DPApproval,Success,SUCCESS GM
136,D21123192,ze293091,Committee,Success,SUCCESS
137,D21123192,ze309702,Committee,Success,SUCCESS
138,D21123192,ze301736,DPApproval,Success,SUCCESS
139,D21123192,ze301736,DPApproval,Success,SUCCESS GM
140,D22010692,ze296538,Committee,Success,SUCCESS
141,D22010692,ze309702,Committee,Success,SUCCESS
142,D22010692, ,DPApproval,Failed,DB finance_user empty
143,D22010692, ,DPApproval,Failed,GM DB finance_user empty
144,D22011056,ze296538,Committee,Success,SUCCESS
145,D22011056,ze309702,Committee,Success,SUCCESS
146,D22011056,ze301736,DPApproval,Success,SUCCESS
147,D22011056,ze301736,DPApproval,Success,SUCCESS GM
148,D22011110,ze347558,Committee,Success,SUCCESS
149,D22011110,ze309702,Committee,Success,SUCCESS
150,D22011110, ,DPApproval,Failed,DB finance_user empty
151,D22011110, ,DPApproval,Failed,GM DB finance_user empty
152,D22011122,ze37540,Committee,Success,SUCCESS
153,D22011122,ze257516,Committee,Success,SUCCESS
154,D22011122,ze301736,DPApproval,Success,SUCCESS
155,D22011122,ze301736,DPApproval,Success,SUCCESS GM
156,D22011143,ze37540,Committee,Success,SUCCESS
157,D22011143,ze257516,Committee,Success,SUCCESS
158,D22011143,ze301736,DPApproval,Success,SUCCESS
159,D22011143,ze301736,DPApproval,Success,SUCCESS GM
160,D22011294,ze37540,Committee,Success,SUCCESS
161,D22011294,ze257516,Committee,Success,SUCCESS
162,D22011294, ,DPApproval,Failed,DB finance_user empty
163,D22011294, ,DPApproval,Failed,GM DB finance_user empty
164,D22011452,ze296538,Committee,Success,SUCCESS
165,D22011452,ze309702,Committee,Success,SUCCESS
166,D22011452, ,DPApproval,Failed,DB finance_user empty
167,D22011452, ,DPApproval,Failed,GM DB finance_user empty
168,D22011474,ze296538,Committee,Success,SUCCESS
169,D22011474,ze309702,Committee,Success,SUCCESS
170,D22011474, ,DPApproval,Failed,DB finance_user empty
171,D22011474, ,DPApproval,Failed,GM DB finance_user empty
172,D2201149,ze37540,Committee,Success,SUCCESS
173,D2201149,ze257516,Committee,Success,SUCCESS
174,D2201149, ,DPApproval,Failed,DB finance_user empty
175,D2201149, ,DPApproval,Failed,GM DB finance_user empty
176,D22011944,ze293091,Committee,Success,SUCCESS
177,D22011944,ze309702,Committee,Success,SUCCESS
178,D22011944, ,DPApproval,Failed,DB finance_user empty
179,D22011944, ,DPApproval,Failed,GM DB finance_user empty
180,D22011958,ze293091,Committee,Success,SUCCESS
181,D22011958,ze309702,Committee,Success,SUCCESS
182,D22011958, ,DPApproval,Failed,DB finance_user empty
183,D22011958, ,DPApproval,Failed,GM DB finance_user empty
184,D22011983,ze293091,Committee,Success,SUCCESS
185,D22011983,ze309702,Committee,Success,SUCCESS
186,D22011983, ,DPApproval,Failed,DB finance_user empty
187,D22011983, ,DPApproval,Failed,GM DB finance_user empty
188,D2201205,ze293091,Committee,Success,SUCCESS
189,D2201205,ze309702,Committee,Success,SUCCESS
190,D2201205, ,DPApproval,Failed,DB finance_user empty
191,D2201205, ,DPApproval,Failed,GM DB finance_user empty
192,D2201207,ze293091,Committee,Success,SUCCESS
193,D2201207,ze309702,Committee,Success,SUCCESS
194,D2201207, ,DPApproval,Failed,DB finance_user empty
195,D2201207, ,DPApproval,Failed,GM DB finance_user empty
196,D22012511,ze296538,Committee,Success,SUCCESS
197,D22012511,ze309702,Committee,Success,SUCCESS
198,D22012511, ,DPApproval,Failed,DB finance_user empty
199,D22012511, ,DPApproval,Failed,GM DB finance_user empty
200,D22012518,ze296538,Committee,Success,SUCCESS
201,D22012518,ze309702,Committee,Success,SUCCESS
202,D22012518, ,DPApproval,Failed,DB finance_user empty
203,D22012518, ,DPApproval,Failed,GM DB finance_user empty
204,D22012525,ze296538,Committee,Success,SUCCESS
205,D22012525,ze309702,Committee,Success,SUCCESS
206,D22012525, ,DPApproval,Failed,DB finance_user empty
207,D22012525, ,DPApproval,Failed,GM DB finance_user empty
208,D22012543,ze296538,Committee,Success,SUCCESS
209,D22012543,ze309702,Committee,Success,SUCCESS
210,D22012543, ,DPApproval,Failed,DB finance_user empty
211,D22012543, ,DPApproval,Failed,GM DB finance_user empty
212,D22012544,ze296538,Committee,Success,SUCCESS
213,D22012544,ze309702,Committee,Success,SUCCESS
214,D22012544, ,DPApproval,Failed,DB finance_user empty
215,D22012544, ,DPApproval,Failed,GM DB finance_user empty
216,D22012545,ze296538,Committee,Success,SUCCESS
217,D22012545,ze309702,Committee,Success,SUCCESS
218,D22012545, ,DPApproval,Failed,DB finance_user empty
219,D22012545, ,DPApproval,Failed,GM DB finance_user empty
220,D22012568,ze296538,Committee,Success,SUCCESS
221,D22012568,ze309702,Committee,Success,SUCCESS
222,D22012568, ,DPApproval,Failed,DB finance_user empty
223,D22012568, ,DPApproval,Failed,GM DB finance_user empty
224,D2201257,ze293091,Committee,Success,SUCCESS
225,D2201257,ze309702,Committee,Success,SUCCESS
226,D2201257, ,DPApproval,Failed,DB finance_user empty
227,D2201257, ,DPApproval,Failed,GM DB finance_user empty
228,D22012571,ze296538,Committee,Success,SUCCESS
229,D22012571,ze309702,Committee,Success,SUCCESS
230,D22012571, ,DPApproval,Failed,DB finance_user empty
231,D22012571, ,DPApproval,Failed,GM DB finance_user empty
232,D22012585,ze296538,Committee,Success,SUCCESS
233,D22012585,ze309702,Committee,Success,SUCCESS
234,D22012585, ,DPApproval,Failed,DB finance_user empty
235,D22012585, ,DPApproval,Failed,GM DB finance_user empty
236,D22020253,ze293091,Committee,Success,SUCCESS
237,D22020253,ze309702,Committee,Success,SUCCESS
238,D22020253, ,DPApproval,Failed,DB finance_user empty
239,D22020253, ,DPApproval,Failed,GM DB finance_user empty
240,D22020256,ze296538,Committee,Success,SUCCESS
241,D22020256,ze309702,Committee,Success,SUCCESS
242,D22020256,ze301736,DPApproval,Success,SUCCESS
243,D22020256,ze301736,DPApproval,Success,SUCCESS GM
244,D22020329,ze347558,Committee,Success,SUCCESS
245,D22020329,ze309702,Committee,Success,SUCCESS
246,D22020329, ,DPApproval,Failed,DB finance_user empty
247,D22020329, ,DPApproval,Failed,GM DB finance_user empty
248,D22020352,ze293091,Committee,Success,SUCCESS
249,D22020352,ze309702,Committee,Success,SUCCESS
250,D22020352, ,DPApproval,Failed,DB finance_user empty
251,D22020352, ,DPApproval,Failed,GM DB finance_user empty
252,D22020415,ze293091,Committee,Success,SUCCESS
253,D22020415,ze309702,Committee,Success,SUCCESS
254,D22020415, ,DPApproval,Failed,DB finance_user empty
255,D22020415, ,DPApproval,Failed,GM DB finance_user empty
256,D22020434,ze226769,Committee,Success,SUCCESS
257,D22020434, ,Committee,Failed,member profile empty
258,D22020434, ,DPApproval,Failed,DB finance_user empty
259,D22020434, ,DPApproval,Failed,GM DB finance_user empty
260,D22020489,ze293091,Committee,Success,SUCCESS
261,D22020489,ze309702,Committee,Success,SUCCESS
262,D22020489, ,DPApproval,Failed,DB finance_user empty
263,D22020489, ,DPApproval,Failed,GM DB finance_user empty
264,D22020747,ze296538,Committee,Success,SUCCESS
265,D22020747,ze309702,Committee,Success,SUCCESS
266,D22020747, ,DPApproval,Failed,DB finance_user empty
267,D22020747, ,DPApproval,Failed,GM DB finance_user empty
268,D22020749,ze296538,Committee,Success,SUCCESS
269,D22020749,ze309702,Committee,Success,SUCCESS
270,D22020749, ,DPApproval,Failed,DB finance_user empty
271,D22020749, ,DPApproval,Failed,GM DB finance_user empty
272,D22020750,ze296538,Committee,Success,SUCCESS
273,D22020750,ze309702,Committee,Success,SUCCESS
274,D22020750, ,DPApproval,Failed,DB finance_user empty
275,D22020750, ,DPApproval,Failed,GM DB finance_user empty
276,D22021112,ze296538,Committee,Success,SUCCESS
277,D22021112,ze309702,Committee,Success,SUCCESS
278,D22021112, ,DPApproval,Failed,DB finance_user empty
279,D22021112, ,DPApproval,Failed,GM DB finance_user empty
280,D22021139,ze226769,Committee,Success,SUCCESS
281,D22021139, ,Committee,Failed,member profile empty
282,D22021139, ,DPApproval,Failed,DB finance_user empty
283,D22021139, ,DPApproval,Failed,GM DB finance_user empty
284,D22021556,ze296538,Committee,Success,SUCCESS
285,D22021556,ze309702,Committee,Success,SUCCESS
286,D22021556, ,DPApproval,Failed,DB finance_user empty
287,D22021556, ,DPApproval,Failed,GM DB finance_user empty
288,D22022585,ze296538,Committee,Success,SUCCESS
289,D22022585,ze309702,Committee,Success,SUCCESS
290,D22022585, ,DPApproval,Failed,DB finance_user empty
291,D22022585, ,DPApproval,Failed,GM DB finance_user empty
292,D22022813,ze42510,Committee,Success,SUCCESS
293,D22022813,ze294136,Committee,Success,SUCCESS
294,D22022813, ,DPApproval,Failed,DB finance_user empty
295,D22022813, ,DPApproval,Failed,GM DB finance_user empty
296,D22022893,ze293091,Committee,Success,SUCCESS
297,D22022893,ze309702,Committee,Success,SUCCESS
298,D22022893, ,DPApproval,Failed,DB finance_user empty
299,D22022893, ,DPApproval,Failed,GM DB finance_user empty
300,D22030292,ze38466,Committee,Success,SUCCESS
301,D22030292,ze276111,Committee,Success,SUCCESS
302,D22030292, ,DPApproval,Failed,DB finance_user empty
303,D22030292, ,DPApproval,Failed,GM DB finance_user empty
304,D22030440,ze296538,Committee,Success,SUCCESS
305,D22030440,ze309702,Committee,Success,SUCCESS
306,D22030440, ,DPApproval,Failed,DB finance_user empty
307,D22030440, ,DPApproval,Failed,GM DB finance_user empty
308,D22030496,ze296538,Committee,Success,SUCCESS
309,D22030496,ze309702,Committee,Success,SUCCESS
310,D22030496, ,DPApproval,Failed,DB finance_user empty
311,D22030496, ,DPApproval,Failed,GM DB finance_user empty
312,D22030972,ze293091,Committee,Success,SUCCESS
313,D22030972,ze309702,Committee,Success,SUCCESS
314,D22030972, ,DPApproval,Failed,DB finance_user empty
315,D22030972, ,DPApproval,Failed,GM DB finance_user empty
316,D2203102,ze38466,Committee,Success,SUCCESS
317,D2203102,ze276111,Committee,Success,SUCCESS
318,D2203102, ,DPApproval,Failed,DB finance_user empty
319,D2203102, ,DPApproval,Failed,GM DB finance_user empty
320,D22031413,ze296538,Committee,Success,SUCCESS
321,D22031413,ze309702,Committee,Success,SUCCESS
322,D22031413, ,DPApproval,Failed,DB finance_user empty
323,D22031413, ,DPApproval,Failed,GM DB finance_user empty
324,D2203143,ze293091,Committee,Success,SUCCESS
325,D2203143,ze309702,Committee,Success,SUCCESS
326,D2203143, ,DPApproval,Failed,DB finance_user empty
327,D2203143, ,DPApproval,Failed,GM DB finance_user empty
328,D22031446,ze293091,Committee,Success,SUCCESS
329,D22031446,ze309702,Committee,Success,SUCCESS
330,D22031446, ,DPApproval,Failed,DB finance_user empty
331,D22031446, ,DPApproval,Failed,GM DB finance_user empty
332,D22031467,ze296538,Committee,Success,SUCCESS
333,D22031467,ze309702,Committee,Success,SUCCESS
334,D22031467, ,DPApproval,Failed,DB finance_user empty
335,D22031467, ,DPApproval,Failed,GM DB finance_user empty
336,D22031471,ze293091,Committee,Success,SUCCESS
337,D22031471,ze309702,Committee,Success,SUCCESS
338,D22031471, ,DPApproval,Failed,DB finance_user empty
339,D22031471, ,DPApproval,Failed,GM DB finance_user empty
340,D22031484,ze293091,Committee,Success,SUCCESS
341,D22031484,ze309702,Committee,Success,SUCCESS
342,D22031484, ,DPApproval,Failed,DB finance_user empty
343,D22031484, ,DPApproval,Failed,GM DB finance_user empty
344,D22031524,ze293091,Committee,Success,SUCCESS
345,D22031524,ze309702,Committee,Success,SUCCESS
346,D22031524, ,DPApproval,Failed,DB finance_user empty
347,D22031524, ,DPApproval,Failed,GM DB finance_user empty
348,D2203156,ze293091,Committee,Success,SUCCESS
349,D2203156,ze309702,Committee,Success,SUCCESS
350,D2203156, ,DPApproval,Failed,DB finance_user empty
351,D2203156, ,DPApproval,Failed,GM DB finance_user empty
352,D22031577,ze296538,Committee,Success,SUCCESS
353,D22031577,ze309702,Committee,Success,SUCCESS
354,D22031577, ,DPApproval,Failed,DB finance_user empty
355,D22031577, ,DPApproval,Failed,GM DB finance_user empty
356,D2203158,ze293091,Committee,Success,SUCCESS
357,D2203158,ze309702,Committee,Success,SUCCESS
358,D2203158, ,DPApproval,Failed,DB finance_user empty
359,D2203158, ,DPApproval,Failed,GM DB finance_user empty
360,D22032213,ze296538,Committee,Success,SUCCESS
361,D22032213,ze309702,Committee,Success,SUCCESS
362,D22032213, ,DPApproval,Failed,DB finance_user empty
363,D22032213, ,DPApproval,Failed,GM DB finance_user empty
364,D22032215,ze296538,Committee,Success,SUCCESS
365,D22032215,ze309702,Committee,Success,SUCCESS
366,D22032215, ,DPApproval,Failed,DB finance_user empty
367,D22032215, ,DPApproval,Failed,GM DB finance_user empty
368,D22032238,ze296538,Committee,Success,SUCCESS
369,D22032238,ze309702,Committee,Success,SUCCESS
370,D22032238, ,DPApproval,Failed,DB finance_user empty
371,D22032238, ,DPApproval,Failed,GM DB finance_user empty
372,D22032242,ze296538,Committee,Success,SUCCESS
373,D22032242,ze309702,Committee,Success,SUCCESS
374,D22032242, ,DPApproval,Failed,DB finance_user empty
375,D22032242, ,DPApproval,Failed,GM DB finance_user empty
376,D22032260,ze296538,Committee,Success,SUCCESS
377,D22032260,ze309702,Committee,Success,SUCCESS
378,D22032260, ,DPApproval,Failed,DB finance_user empty
379,D22032260, ,DPApproval,Failed,GM DB finance_user empty
380,D22032268,ze296538,Committee,Success,SUCCESS
381,D22032268,ze309702,Committee,Success,SUCCESS
382,D22032268, ,DPApproval,Failed,DB finance_user empty
383,D22032268, ,DPApproval,Failed,GM DB finance_user empty
384,D22032274,ze296538,Committee,Success,SUCCESS
385,D22032274,ze309702,Committee,Success,SUCCESS
386,D22032274, ,DPApproval,Failed,DB finance_user empty
387,D22032274, ,DPApproval,Failed,GM DB finance_user empty
388,D22032332,ze261092,Committee,Success,SUCCESS
389,D22032332, ,Committee,Failed,member profile empty
390,D22032332, ,DPApproval,Failed,DB finance_user empty
391,D22032332, ,DPApproval,Failed,GM DB finance_user empty
392,D22032854,ze296538,Committee,Success,SUCCESS
393,D22032854,ze309702,Committee,Success,SUCCESS
394,D22032854, ,DPApproval,Failed,DB finance_user empty
395,D22032854, ,DPApproval,Failed,GM DB finance_user empty
396,D22032893,ze296538,Committee,Success,SUCCESS
397,D22032893,ze309702,Committee,Success,SUCCESS
398,D22032893, ,DPApproval,Failed,DB finance_user empty
399,D22032893, ,DPApproval,Failed,GM DB finance_user empty
400,D22032996,ze296538,Committee,Success,SUCCESS
401,D22032996,ze309702,Committee,Success,SUCCESS
402,D22032996, ,DPApproval,Failed,DB finance_user empty
403,D22032996, ,DPApproval,Failed,GM DB finance_user empty
404,D22040899,ze239046,Committee,Success,SUCCESS
405,D22040899,ze309702,Committee,Success,SUCCESS
406,D22040899, ,DPApproval,Failed,DB finance_user empty
407,D22040899, ,DPApproval,Failed,GM DB finance_user empty
408,D22041280,ze345237,Committee,Success,SUCCESS
409,D22041280,ze336319,Committee,Success,SUCCESS
410,D22041280, ,DPApproval,Failed,DB finance_user empty
411,D22041280, ,DPApproval,Failed,GM DB finance_user empty
412,D22041933,ze296538,Committee,Success,SUCCESS
413,D22041933,ze309702,Committee,Success,SUCCESS
414,D22041933, ,DPApproval,Failed,DB finance_user empty
415,D22041933, ,DPApproval,Failed,GM DB finance_user empty
416,D22041934,ze296538,Committee,Success,SUCCESS
417,D22041934,ze309702,Committee,Success,SUCCESS
418,D22041934, ,DPApproval,Failed,DB finance_user empty
419,D22041934, ,DPApproval,Failed,GM DB finance_user empty
420,D22041948,ze296538,Committee,Success,SUCCESS
421,D22041948,ze309702,Committee,Success,SUCCESS
422,D22041948, ,DPApproval,Failed,DB finance_user empty
423,D22041948, ,DPApproval,Failed,GM DB finance_user empty
424,D22042015,ze293091,Committee,Success,SUCCESS
425,D22042015,ze309702,Committee,Success,SUCCESS
426,D22042015, ,DPApproval,Failed,DB finance_user empty
427,D22042015, ,DPApproval,Failed,GM DB finance_user empty
428,D22042131,ze293091,Committee,Success,SUCCESS
429,D22042131,ze309702,Committee,Success,SUCCESS
430,D22042131, ,DPApproval,Failed,DB finance_user empty
431,D22042131, ,DPApproval,Failed,GM DB finance_user empty
432,D22042155,ze293091,Committee,Success,SUCCESS
433,D22042155,ze309702,Committee,Success,SUCCESS
434,D22042155, ,DPApproval,Failed,DB finance_user empty
435,D22042155, ,DPApproval,Failed,GM DB finance_user empty
436,D22042258,ze293091,Committee,Success,SUCCESS
437,D22042258,ze309702,Committee,Success,SUCCESS
438,D22042258, ,DPApproval,Failed,DB finance_user empty
439,D22042258, ,DPApproval,Failed,GM DB finance_user empty
440,D22042260,ze293091,Committee,Success,SUCCESS
441,D22042260,ze309702,Committee,Success,SUCCESS
442,D22042260, ,DPApproval,Failed,DB finance_user empty
443,D22042260, ,DPApproval,Failed,GM DB finance_user empty
444,D2204265,ze293091,Committee,Success,SUCCESS
445,D2204265,ze309702,Committee,Success,SUCCESS
446,D2204265, ,DPApproval,Failed,DB finance_user empty
447,D2204265, ,DPApproval,Failed,GM DB finance_user empty
448,D22042680,ze293091,Committee,Success,SUCCESS
449,D22042680,ze309702,Committee,Success,SUCCESS
450,D22042680, ,DPApproval,Failed,DB finance_user empty
451,D22042680, ,DPApproval,Failed,GM DB finance_user empty
452,D22042683,ze293091,Committee,Success,SUCCESS
453,D22042683,ze309702,Committee,Success,SUCCESS
454,D22042683, ,DPApproval,Failed,DB finance_user empty
455,D22042683, ,DPApproval,Failed,GM DB finance_user empty
456,D22042684,ze293091,Committee,Success,SUCCESS
457,D22042684,ze309702,Committee,Success,SUCCESS
458,D22042684, ,DPApproval,Failed,DB finance_user empty
459,D22042684, ,DPApproval,Failed,GM DB finance_user empty
460,D22042927,ze296538,Committee,Success,SUCCESS
461,D22042927,ze309702,Committee,Success,SUCCESS
462,D22042927, ,DPApproval,Failed,DB finance_user empty
463,D22042927, ,DPApproval,Failed,GM DB finance_user empty
464,D22042975,ze296538,Committee,Success,SUCCESS
465,D22042975,ze309702,Committee,Success,SUCCESS
466,D22042975, ,DPApproval,Failed,DB finance_user empty
467,D22042975, ,DPApproval,Failed,GM DB finance_user empty
468,D22050437,ze296538,Committee,Success,SUCCESS
469,D22050437,ze309702,Committee,Success,SUCCESS
470,D22050437, ,DPApproval,Failed,DB finance_user empty
471,D22050437, ,DPApproval,Failed,GM DB finance_user empty
472,D22050510,ze296538,Committee,Success,SUCCESS
473,D22050510,ze309702,Committee,Success,SUCCESS
474,D22050510, ,DPApproval,Failed,DB finance_user empty
475,D22050510, ,DPApproval,Failed,GM DB finance_user empty
476,D2205054,ze281875,Committee,Success,SUCCESS
477,D2205054,ze309702,Committee,Success,SUCCESS
478,D2205054, ,DPApproval,Failed,DB finance_user empty
479,D2205054, ,DPApproval,Failed,GM DB finance_user empty
480,D22050557,ze293091,Committee,Success,SUCCESS
481,D22050557,ze309702,Committee,Success,SUCCESS
482,D22050557, ,DPApproval,Failed,DB finance_user empty
483,D22050557, ,DPApproval,Failed,GM DB finance_user empty
484,D22050611,ze296538,Committee,Success,SUCCESS
485,D22050611,ze309702,Committee,Success,SUCCESS
486,D22050611, ,DPApproval,Failed,DB finance_user empty
487,D22050611, ,DPApproval,Failed,GM DB finance_user empty
488,D22050633,ze296538,Committee,Success,SUCCESS
489,D22050633,ze309702,Committee,Success,SUCCESS
490,D22050633, ,DPApproval,Failed,DB finance_user empty
491,D22050633, ,DPApproval,Failed,GM DB finance_user empty
492,D22050651,ze296538,Committee,Success,SUCCESS
493,D22050651,ze309702,Committee,Success,SUCCESS
494,D22050651, ,DPApproval,Failed,DB finance_user empty
495,D22050651, ,DPApproval,Failed,GM DB finance_user empty
496,D22050919,ze281875,Committee,Success,SUCCESS
497,D22050919,ze309702,Committee,Success,SUCCESS
498,D22050919, ,DPApproval,Failed,DB finance_user empty
499,D22050919, ,DPApproval,Failed,GM DB finance_user empty
500,D22050948,ze345237,Committee,Success,SUCCESS
501,D22050948, ,Committee,Failed,member profile empty
502,D22050948, ,DPApproval,Failed,DB finance_user empty
503,D22050948, ,DPApproval,Failed,GM DB finance_user empty
504,D22050960,ze281875,Committee,Success,SUCCESS
505,D22050960,ze309702,Committee,Success,SUCCESS
506,D22050960, ,DPApproval,Failed,DB finance_user empty
507,D22050960, ,DPApproval,Failed,GM DB finance_user empty
508,D22050975,ze281875,Committee,Success,SUCCESS
